Name,Latitude,Longitude,Latitude (Rad),Longitude (Rad),Timestamp,Time Delta (s),Haversine Distance (Km),Haversine Distance (m),Velocity (m / s) = Distance (m) / Time (s)
1147,40.18759,-8.41543,0.7014057639,-0.1468769615,1/23/2016 12:12:15,1.16,0.002223898532,2.223898532,1.92
1148,40.18761,-8.41543,0.701406113,-0.1468769615,1/23/2016 12:12:16,1.16,0.002223898532,2.223898532,1.92
1149,40.18765,-8.41543,0.7014068111,-0.1468769615,1/23/2016 12:12:17,1.16,0.004447797066,4.447797066,3.84
1150,40.18756,-8.41545,0.7014052403,-0.1468773105,1/23/2016 12:12:18,1.16,0.010150726,10.150726,8.77
1151,40.1875,-8.41547,0.7014041931,-0.1468776596,1/23/2016 12:12:19,1.16,0.006884609062,6.884609062,5.95
1152,40.18742,-8.4155,0.7014027969,-0.1468781832,1/23/2016 12:12:20,1.16,0.009253422495,9.253422495,7.99
1153,40.1874,-8.41551,0.7014024478,-0.1468783577,1/23/2016 12:12:21,1.16,0.002380610675,2.380610675,2.06
1154,40.1874,-8.41553,0.7014024478,-0.1468787068,1/23/2016 12:12:22,1.16,0.001698920495,1.698920495,1.47
1155,40.18742,-8.41552,0.7014027969,-0.1468785323,1/23/2016 12:12:23,1.16,0.002380610675,2.380610675,2.06
1156,40.18745,-8.41555,0.7014033205,-0.1468790559,1/23/2016 12:12:24,1.16,0.004197870679,4.197870679,3.63
1157,40.18746,-8.41562,0.701403495,-0.1468802776,1/23/2016 12:12:25,1.16,0.006049291422,6.049291422,5.23
1158,40.18752,-8.41566,0.7014045422,-0.1468809757,1/23/2016 12:12:26,1.16,0.007487109917,7.487109917,6.47
1159,40.18742,-8.41568,0.7014027969,-0.1468813248,1/23/2016 12:12:27,1.16,0.01124853066,11.24853066,9.72
1160,40.18741,-8.41568,0.7014026223,-0.1468813248,1/23/2016 12:12:28,1.16,0.001111949267,1.111949267,0.96
1161,40.18735,-8.41569,0.7014015752,-0.1468814993,1/23/2016 12:12:29,1.16,0.006725556133,6.725556133,5.81
1162,40.18732,-8.41569,0.7014010516,-0.1468814993,1/23/2016 12:12:30,1.16,0.0033358478,3.3358478,2.88
1163,40.18724,-8.41574,0.7013996553,-0.146882372,1/23/2016 12:12:31,1.16,0.00985754668,9.85754668,8.52
1164,40.18724,-8.41575,0.7013996553,-0.1468825465,1/23/2016 12:12:32,1.16,0.000849462251,0.849462251,0.73
1165,40.18722,-8.41576,0.7013993062,-0.1468827211,1/23/2016 12:12:33,1.16,0.002380611479,2.380611479,2.06
1166,40.18721,-8.41578,0.7013991317,-0.1468830701,1/23/2016 12:12:34,1.16,0.00203046245,2.03046245,1.75
1167,40.18718,-8.41582,0.7013986081,-0.1468837683,1/23/2016 12:12:35,1.16,0.004761646113,4.761646113,4.11
1168,40.18718,-8.41585,0.7013986081,-0.1468842919,1/23/2016 12:12:36,1.16,0.002548389007,2.548389007,2.20
1169,40.18715,-8.4159,0.7013980845,-0.1468851645,1/23/2016 12:12:37,1.16,0.005400701188,5.400701188,4.67
1170,40.18713,-8.41597,0.7013977354,-0.1468863862,1/23/2016 12:12:38,1.16,0.006348507589,6.348507589,5.49
1171,40.18706,-8.41608,0.7013965137,-0.1468883061,1/23/2016 12:12:39,1.16,0.01216130835,12.16130835,10.51
1172,40.18703,-8.41613,0.7013959901,-0.1468891788,1/23/2016 12:12:40,1.16,0.005400707098,5.400707098,4.67
1173,40.18702,-8.41614,0.7013958156,-0.1468893533,1/23/2016 12:12:41,1.16,0.001399293344,1.399293344,1.21
1174,40.18701,-8.41612,0.701395641,-0.1468890042,1/23/2016 12:12:42,1.16,0.002030466641,2.030466641,1.75
1175,40.18699,-8.4161,0.701395292,-0.1468886552,1/23/2016 12:12:43,1.16,0.002798587067,2.798587067,2.42
1176,40.18699,-8.41608,0.701395292,-0.1468883061,1/23/2016 12:12:44,1.16,0.001698930764,1.698930764,1.47
1177,40.18698,-8.41607,0.7013951174,-0.1468881316,1/23/2016 12:12:45,1.16,0.001399293648,1.399293648,1.21
1178,40.18697,-8.41606,0.7013949429,-0.146887957,1/23/2016 12:12:46,1.16,0.001399293723,1.399293723,1.21
1179,40.18699,-8.41605,0.701395292,-0.1468877825,1/23/2016 12:12:47,1.16,0.002380612596,2.380612596,2.06
1180,40.18699,-8.41604,0.701395292,-0.146887608,1/23/2016 12:12:48,1.16,0.0008494653816,0.8494653816,0.73
1181,40.187,-8.41603,0.7013954665,-0.1468874334,1/23/2016 12:12:49,1.16,0.001399293572,1.399293572,1.21
1182,40.18699,-8.41603,0.701395292,-0.1468874334,1/23/2016 12:12:50,1.16,0.001111949267,1.111949267,0.96
1183,40.18698,-8.41604,0.7013951174,-0.146887608,1/23/2016 12:12:51,1.16,0.001399293648,1.399293648,1.21
1184,40.18699,-8.41604,0.701395292,-0.146887608,1/23/2016 12:12:52,1.16,0.001111949267,1.111949267,0.96
1185,40.187,-8.41604,0.7013954665,-0.146887608,1/23/2016 12:12:53,1.16,0.001111949267,1.111949267,0.96
1186,40.18702,-8.41604,0.7013958156,-0.146887608,1/23/2016 12:12:54,1.16,0.002223898532,2.223898532,1.92
1187,40.18704,-8.41604,0.7013961646,-0.146887608,1/23/2016 12:12:55,1.16,0.002223898533,2.223898533,1.92
1188,40.18703,-8.41603,0.7013959901,-0.1468874334,1/23/2016 12:12:56,1.16,0.001399293268,1.399293268,1.21
1189,40.18702,-8.41601,0.7013958156,-0.1468870844,1/23/2016 12:12:57,1.16,0.002030466432,2.030466432,1.75
1190,40.18701,-8.416,0.701395641,-0.1468869098,1/23/2016 12:12:58,1.16,0.001399293419,1.399293419,1.21
1191,40.18701,-8.41599,0.701395641,-0.1468867353,1/23/2016 12:12:59,1.16,0.0008494651313,0.8494651313,0.73
1192,40.187,-8.41597,0.7013954665,-0.1468863862,1/23/2016 12:13:00,1.16,0.002030466851,2.030466851,1.75
1193,40.18701,-8.41596,0.701395641,-0.1468862117,1/23/2016 12:13:01,1.16,0.001399293496,1.399293496,1.21
1194,40.18701,-8.41595,0.701395641,-0.1468860372,1/23/2016 12:13:02,1.16,0.0008494651313,0.8494651313,0.73
1195,40.18702,-8.41595,0.7013958156,-0.1468860372,1/23/2016 12:13:03,1.16,0.001111949266,1.111949266,0.96
1196,40.18703,-8.41595,0.7013959901,-0.1468860372,1/23/2016 12:13:04,1.16,0.001111949267,1.111949267,0.96
1197,40.18704,-8.41595,0.7013961646,-0.1468860372,1/23/2016 12:13:05,1.16,0.001111949267,1.111949267,0.96
1198,40.18705,-8.41594,0.7013963392,-0.1468858627,1/23/2016 12:13:06,1.16,0.001399293192,1.399293192,1.21
1199,40.18706,-8.41592,0.7013965137,-0.1468855136,1/23/2016 12:13:07,1.16,0.002030465804,2.030465804,1.75
1200,40.18707,-8.4159,0.7013966882,-0.1468851645,1/23/2016 12:13:08,1.16,0.002030465593,2.030465593,1.75
1201,40.18708,-8.41589,0.7013968628,-0.14688499,1/23/2016 12:13:09,1.16,0.001399292964,1.399292964,1.21
1202,40.18707,-8.41588,0.7013966882,-0.1468848155,1/23/2016 12:13:10,1.16,0.001399292964,1.399292964,1.21
1203,40.18708,-8.41586,0.7013968628,-0.1468844664,1/23/2016 12:13:11,1.16,0.002030465385,2.030465385,1.75
1204,40.18709,-8.41585,0.7013970373,-0.1468842919,1/23/2016 12:13:12,1.16,0.001399292886,1.399292886,1.21
1205,40.18709,-8.41584,0.7013970373,-0.1468841173,1/23/2016 12:13:13,1.16,0.0008494641296,0.8494641296,0.73
1206,40.18709,-8.41585,0.7013970373,-0.1468842919,1/23/2016 12:13:14,1.16,0.0008494641296,0.8494641296,0.73
1207,40.18709,-8.41585,0.7013970373,-0.1468842919,1/23/2016 12:13:15,1.16,0,0,0.00
1208,40.1871,-8.41585,0.7013972118,-0.1468842919,1/23/2016 12:13:16,1.16,0.001111949267,1.111949267,0.96
1209,40.18711,-8.41585,0.7013973864,-0.1468842919,1/23/2016 12:13:17,1.16,0.001111949267,1.111949267,0.96
1210,40.18709,-8.41585,0.7013970373,-0.1468842919,1/23/2016 12:13:18,1.16,0.002223898533,2.223898533,1.92
1211,40.18707,-8.41585,0.7013966882,-0.1468842919,1/23/2016 12:13:19,1.16,0.002223898532,2.223898532,1.92
1212,40.18707,-8.41585,0.7013966882,-0.1468842919,1/23/2016 12:13:20,1.16,0,0,0.00
1213,40.18706,-8.41585,0.7013965137,-0.1468842919,1/23/2016 12:13:21,1.16,0.001111949266,1.111949266,0.96
1214,40.18707,-8.41585,0.7013966882,-0.1468842919,1/23/2016 12:13:22,1.16,0.001111949266,1.111949266,0.96
1215,40.18707,-8.41584,0.7013966882,-0.1468841173,1/23/2016 12:13:23,1.16,0.00084946438,0.84946438,0.73
1216,40.18708,-8.41585,0.7013968628,-0.1468842919,1/23/2016 12:13:24,1.16,0.001399292964,1.399292964,1.21
1217,40.1871,-8.41584,0.7013972118,-0.1468841173,1/23/2016 12:13:25,1.16,0.002380612103,2.380612103,2.06
1218,40.18711,-8.41585,0.7013973864,-0.1468842919,1/23/2016 12:13:26,1.16,0.001399292736,1.399292736,1.21
1219,40.18711,-8.41585,0.7013973864,-0.1468842919,1/23/2016 12:13:27,1.16,0,0,0.00
1220,40.1871,-8.41585,0.7013972118,-0.1468842919,1/23/2016 12:13:28,1.16,0.001111949267,1.111949267,0.96
1221,40.18708,-8.41584,0.7013968628,-0.1468841173,1/23/2016 12:13:29,1.16,0.002380612103,2.380612103,2.06
1222,40.18707,-8.41584,0.7013966882,-0.1468841173,1/23/2016 12:13:30,1.16,0.001111949267,1.111949267,0.96
1223,40.18707,-8.41583,0.7013966882,-0.1468839428,1/23/2016 12:13:31,1.16,0.0008494643799,0.8494643799,0.73
1224,40.18707,-8.41584,0.7013966882,-0.1468841173,1/23/2016 12:13:32,1.16,0.0008494643799,0.8494643799,0.73
1225,40.18707,-8.41588,0.7013966882,-0.1468848155,1/23/2016 12:13:33,1.16,0.00339785752,3.39785752,2.94
1226,40.18708,-8.4159,0.7013968628,-0.1468851645,1/23/2016 12:13:34,1.16,0.002030465385,2.030465385,1.75
1227,40.18709,-8.41591,0.7013970373,-0.1468853391,1/23/2016 12:13:35,1.16,0.001399292886,1.399292886,1.21
1228,40.18709,-8.41595,0.7013970373,-0.1468860372,1/23/2016 12:13:36,1.16,0.003397856518,3.397856518,2.94
1229,40.18709,-8.41596,0.7013970373,-0.1468862117,1/23/2016 12:13:37,1.16,0.0008494641294,0.8494641294,0.73
1230,40.18708,-8.41597,0.7013968628,-0.1468863862,1/23/2016 12:13:38,1.16,0.001399292886,1.399292886,1.21
1231,40.18708,-8.41599,0.7013968628,-0.1468867353,1/23/2016 12:13:39,1.16,0.001698928509,1.698928509,1.47
1232,40.18707,-8.416,0.7013966882,-0.1468869098,1/23/2016 12:13:40,1.16,0.001399292964,1.399292964,1.21
1233,40.18705,-8.41602,0.7013963392,-0.1468872589,1/23/2016 12:13:41,1.16,0.002798586155,2.798586155,2.42
1234,40.18704,-8.41607,0.7013961646,-0.1468881316,1/23/2016 12:13:42,1.16,0.004390465555,4.390465555,3.79
1235,40.18702,-8.41611,0.7013958156,-0.1468888297,1/23/2016 12:13:43,1.16,0.004060932655,4.060932655,3.51
1236,40.18701,-8.41614,0.701395641,-0.1468893533,1/23/2016 12:13:44,1.16,0.002780422503,2.780422503,2.40
1237,40.18701,-8.41617,0.701395641,-0.1468898769,1/23/2016 12:13:45,1.16,0.002548395394,2.548395394,2.20
1238,40.187,-8.41621,0.7013954665,-0.146890575,1/23/2016 12:13:46,1.16,0.003575176782,3.575176782,3.09
1239,40.187,-8.41624,0.7013954665,-0.1468910986,1/23/2016 12:13:47,1.16,0.00254839577,2.54839577,2.20
1240,40.187,-8.41633,0.7013954665,-0.1468926694,1/23/2016 12:13:48,1.16,0.007645187309,7.645187309,6.61
1241,40.18699,-8.41638,0.701395292,-0.1468935421,1/23/2016 12:13:49,1.16,0.004390468584,4.390468584,3.79
1242,40.18699,-8.41641,0.701395292,-0.1468940657,1/23/2016 12:13:50,1.16,0.002548396145,2.548396145,2.20
1243,40.187,-8.41643,0.7013954665,-0.1468944148,1/23/2016 12:13:51,1.16,0.002030467061,2.030467061,1.75
1244,40.18701,-8.41645,0.701395641,-0.1468947638,1/23/2016 12:13:52,1.16,0.002030466851,2.030466851,1.75
1245,40.18701,-8.41644,0.701395641,-0.1468945893,1/23/2016 12:13:53,1.16,0.0008494651314,0.8494651314,0.73
1246,40.18702,-8.41643,0.7013958156,-0.1468944148,1/23/2016 12:13:54,1.16,0.001399293419,1.399293419,1.21
1247,40.18702,-8.41639,0.7013958156,-0.1468937166,1/23/2016 12:13:55,1.16,0.003397860024,3.397860024,2.94
1248,40.18702,-8.41636,0.7013958156,-0.146893193,1/23/2016 12:13:56,1.16,0.002548395018,2.548395018,2.20
1249,40.18702,-8.41633,0.7013958156,-0.1468926694,1/23/2016 12:13:57,1.16,0.002548395018,2.548395018,2.20
1250,40.18703,-8.41631,0.7013959901,-0.1468923204,1/23/2016 12:13:58,1.16,0.002030466432,2.030466432,1.75
1251,40.18704,-8.41627,0.7013961646,-0.1468916222,1/23/2016 12:13:59,1.16,0.003575175354,3.575175354,3.09
1252,40.18705,-8.41623,0.7013963392,-0.1468909241,1/23/2016 12:14:00,1.16,0.003575174878,3.575174878,3.09
1253,40.18706,-8.41622,0.7013965137,-0.1468907496,1/23/2016 12:14:01,1.16,0.001399293116,1.399293116,1.21
1254,40.18707,-8.41619,0.7013966882,-0.146890226,1/23/2016 12:14:02,1.16,0.002780420781,2.780420781,2.40
1255,40.18707,-8.41613,0.7013966882,-0.1468891788,1/23/2016 12:14:03,1.16,0.005096786279,5.096786279,4.40
1256,40.18706,-8.4161,0.7013965137,-0.1468886552,1/23/2016 12:14:04,1.16,0.002780420782,2.780420782,2.40
1257,40.18706,-8.41609,0.7013965137,-0.1468884806,1/23/2016 12:14:05,1.16,0.000849464505,0.849464505,0.73
1258,40.18707,-8.41609,0.7013966882,-0.1468884806,1/23/2016 12:14:06,1.16,0.001111949266,1.111949266,0.96
1259,40.18707,-8.41608,0.7013966882,-0.1468883061,1/23/2016 12:14:07,1.16,0.0008494643802,0.8494643802,0.73
1260,40.18707,-8.41607,0.7013966882,-0.1468881316,1/23/2016 12:14:08,1.16,0.0008494643798,0.8494643798,0.73
1261,40.18706,-8.41605,0.7013965137,-0.1468877825,1/23/2016 12:14:09,1.16,0.002030465594,2.030465594,1.75
1262,40.18705,-8.41604,0.7013963392,-0.146887608,1/23/2016 12:14:10,1.16,0.001399293116,1.399293116,1.21
1263,40.18705,-8.41602,0.7013963392,-0.1468872589,1/23/2016 12:14:11,1.16,0.001698929261,1.698929261,1.47
1264,40.18705,-8.41601,0.7013963392,-0.1468870844,1/23/2016 12:14:12,1.16,0.0008494646304,0.8494646304,0.73
1265,40.18705,-8.41601,0.7013963392,-0.1468870844,1/23/2016 12:14:13,1.16,0,0,0.00
1266,40.18705,-8.41601,0.7013963392,-0.1468870844,1/23/2016 12:14:14,1.16,0,0,0.00
1267,40.18706,-8.41601,0.7013965137,-0.1468870844,1/23/2016 12:14:15,1.16,0.001111949267,1.111949267,0.96
1268,40.18706,-8.41601,0.7013965137,-0.1468870844,1/23/2016 12:14:16,1.16,0,0,0.00
1269,40.18706,-8.41601,0.7013965137,-0.1468870844,1/23/2016 12:14:17,1.16,0,0,0.00
1270,40.18706,-8.41602,0.7013965137,-0.1468872589,1/23/2016 12:14:18,1.16,0.0008494645051,0.8494645051,0.73
1271,40.18706,-8.41602,0.7013965137,-0.1468872589,1/23/2016 12:14:19,1.16,0,0,0.00
